date,rain,rain_1d,rain_3d,rain_7d,rain_15d
2019-05-08,0.0306613985,0.0306613985,0.0919841955,0.2146297895,0.3849242291
2019-05-09,0.0306613985,0.0306613985,0.0919841955,0.2146297895,0.3956380503
2019-05-10,0.0306613985,0.0306613985,0.0919841955,0.2146297895,0.40635187149999996
2019-05-11,0.0306613985,0.0306613985,0.0919841955,0.2146297895,0.41706569270000005
2019-05-12,0.0306613985,0.0306613985,0.0919841955,0.2146297895,0.4277795139
2019-05-13,0.0306613985,0.0306613985,0.0919841955,0.2146297895,0.4384933351
2019-05-14,0.0306613985,0.0306613985,0.0919841955,0.2146297895,0.4492071563
2019-05-15,0.0306613985,0.0306613985,0.0919841955,0.2146297895,0.4599209775
2019-05-16,0.0306613985,0.0306613985,0.0919841955,0.2146297895,0.4599209775
2019-05-17,0.0306613985,0.0306613985,0.0919841955,0.2146297895,0.4599209775
2019-05-18,0.0306613985,0.0306613985,0.0919841955,0.2146297895,0.4599209775
2019-05-19,0.0306613985,0.0306613985,0.0919841955,0.2146297895,0.4599209775
2019-05-20,0.0306613985,0.0306613985,0.0919841955,0.2146297895,0.4599209775
2019-05-21,0.0306613985,0.0306613985,0.0919841955,0.2146297895,0.4599209775
2019-05-22,0.0306613985,0.0306613985,0.0919841955,0.2146297895,0.4599209775
2019-05-23,0.0306613985,0.0306613985,0.0919841955,0.2146297895,0.4599209775
2019-05-24,0.0306613985,0.0306613985,0.0919841955,0.2146297895,0.4599209775
2019-05-25,0.0306613985,0.0306613985,0.0919841955,0.2146297895,0.4599209775
2019-05-26,0.0306613985,0.0306613985,0.0919841955,0.2146297895,0.4599209775
2019-05-27,0.0306613985,0.0306613985,0.0919841955,0.2146297895,0.4599209775
2019-05-28,0.0306613985,0.0306613985,0.0919841955,0.2146297895,0.4599209775
2019-05-29,0.0306613985,0.0306613985,0.0919841955,0.2146297895,0.4599209775
2019-05-30,0.0306613985,0.0306613985,0.0919841955,0.2146297895,0.4599209775
2019-05-31,0.0306613985,0.0306613985,0.0919841955,0.2146297895,0.4599209775
2019-06-01,0.0248891413,0.0248891413,0.0862119383,0.2088575323,0.4541487203
2019-06-02,0.0248891413,0.0248891413,0.0804396811,0.2030852751,0.4483764631
2019-06-03,0.0248891413,0.0248891413,0.0746674239,0.1973130179,0.44260420589999994
2019-06-04,0.0248891413,0.0248891413,0.0746674239,0.1915407607,0.4368319487
2019-06-05,0.0248891413,0.0248891413,0.0746674239,0.1857685035,0.4310596915
2019-06-06,0.0248891413,0.0248891413,0.0746674239,0.1799962463,0.4252874343
2019-06-07,0.0248891413,0.0248891413,0.0746674239,0.1742239891,0.41951517709999997
2019-06-08,0.0248891413,0.0248891413,0.0746674239,0.1742239891,0.4137429199
2019-06-09,0.0248891413,0.0248891413,0.0746674239,0.1742239891,0.40797066270000004
2019-06-10,0.0248891413,0.0248891413,0.0746674239,0.1742239891,0.4021984055
2019-06-11,0.0248891413,0.0248891413,0.0746674239,0.1742239891,0.3964261483
2019-06-12,0.0248891413,0.0248891413,0.0746674239,0.1742239891,0.3906538911
2019-06-13,0.0248891413,0.0248891413,0.0746674239,0.1742239891,0.38488163389999996
2019-06-14,0.0248891413,0.0248891413,0.0746674239,0.1742239891,0.3791093767
2019-06-15,0.0248891413,0.0248891413,0.0746674239,0.1742239891,0.37333711950000004
2019-06-16,0.0248891413,0.0248891413,0.0746674239,0.1742239891,0.37333711950000004
2019-06-17,0.0248891413,0.0248891413,0.0746674239,0.1742239891,0.37333711950000004
2019-06-18,0.0248891413,0.0248891413,0.0746674239,0.1742239891,0.37333711950000004
2019-06-19,0.0248891413,0.0248891413,0.0746674239,0.1742239891,0.37333711950000004
2019-06-20,0.0248891413,0.0248891413,0.0746674239,0.1742239891,0.37333711950000004
2019-06-21,0.0248891413,0.0248891413,0.0746674239,0.1742239891,0.37333711950000004
2019-06-22,0.0248891413,0.0248891413,0.0746674239,0.1742239891,0.37333711950000004
2019-06-23,0.0248891413,0.0248891413,0.0746674239,0.1742239891,0.37333711950000004
2019-06-24,0.0248891413,0.0248891413,0.0746674239,0.1742239891,0.37333711950000004
2019-06-25,0.0248891413,0.0248891413,0.0746674239,0.1742239891,0.37333711950000004
2019-06-26,0.0248891413,0.0248891413,0.0746674239,0.1742239891,0.37333711950000004
2019-06-27,0.0248891413,0.0248891413,0.0746674239,0.1742239891,0.37333711950000004
2019-06-28,0.0248891413,0.0248891413,0.0746674239,0.1742239891,0.37333711950000004
2019-06-29,0.0248891413,0.0248891413,0.0746674239,0.1742239891,0.37333711950000004
2019-06-30,0.0248891413,0.0248891413,0.0746674239,0.1742239891,0.37333711950000004
2019-07-01,0.0445106737,0.0445106737,0.0942889563,0.1938455215,0.3929586519
2019-07-02,0.0445106737,0.0445106737,0.1139104887,0.2134670539,0.41258018430000004
2019-07-03,0.0445106737,0.0445106737,0.1335320211,0.2330885863,0.4322017167
2019-07-04,0.0445106737,0.0445106737,0.1335320211,0.25271011870000004,0.4518232491
2019-07-05,0.0445106737,0.0445106737,0.1335320211,0.2723316511,0.4714447815
2019-07-06,0.0445106737,0.0445106737,0.1335320211,0.2919531835,0.49106631390000005
2019-07-07,0.0445106737,0.0445106737,0.1335320211,0.3115747159,0.5106878463
2019-07-08,0.0445106737,0.0445106737,0.1335320211,0.3115747159,0.5303093787000001
2019-07-09,0.0445106737,0.0445106737,0.1335320211,0.3115747159,0.5499309111000001
2019-07-10,0.0445106737,0.0445106737,0.1335320211,0.3115747159,0.5695524435
2019-07-11,0.0445106737,0.0445106737,0.1335320211,0.3115747159,0.5891739759000001
2019-07-12,0.0445106737,0.0445106737,0.1335320211,0.3115747159,0.6087955083000001
2019-07-13,0.0445106737,0.0445106737,0.1335320211,0.3115747159,0.6284170407
2019-07-14,0.0445106737,0.0445106737,0.1335320211,0.3115747159,0.6480385731
2019-07-15,0.0445106737,0.0445106737,0.1335320211,0.3115747159,0.6676601055
2019-07-16,0.0445106737,0.0445106737,0.1335320211,0.3115747159,0.6676601055
2019-07-17,0.0445106737,0.0445106737,0.1335320211,0.3115747159,0.6676601055
2019-07-18,0.0445106737,0.0445106737,0.1335320211,0.3115747159,0.6676601055
2019-07-19,0.0445106737,0.0445106737,0.1335320211,0.3115747159,0.6676601055
2019-07-20,0.0445106737,0.0445106737,0.1335320211,0.3115747159,0.6676601055
2019-07-21,0.0445106737,0.0445106737,0.1335320211,0.3115747159,0.6676601055
2019-07-22,0.0445106737,0.0445106737,0.1335320211,0.3115747159,0.6676601055
2019-07-23,0.0445106737,0.0445106737,0.1335320211,0.3115747159,0.6676601055
2019-07-24,0.0445106737,0.0445106737,0.1335320211,0.3115747159,0.6676601055
2019-07-25,0.0445106737,0.0445106737,0.1335320211,0.3115747159,0.6676601055
2019-07-26,0.0445106737,0.0445106737,0.1335320211,0.3115747159,0.6676601055
2019-07-27,0.0445106737,0.0445106737,0.1335320211,0.3115747159,0.6676601055
2019-07-28,0.0445106737,0.0445106737,0.1335320211,0.3115747159,0.6676601055
2019-07-29,0.0445106737,0.0445106737,0.1335320211,0.3115747159,0.6676601055
2019-07-30,0.0445106737,0.0445106737,0.1335320211,0.3115747159,0.6676601055
2019-07-31,0.0445106737,0.0445106737,0.1335320211,0.3115747159,0.6676601055
2019-08-01,0.0543361045,0.0543361045,0.14335745190000002,0.3214001467,0.6774855363
2019-08-02,0.0543361045,0.0543361045,0.15318288270000002,0.3312255775,0.6873109671000001
2019-08-03,0.0543361045,0.0543361045,0.1630083135,0.3410510083,0.6971363979000001
2019-08-04,0.0543361045,0.0543361045,0.1630083135,0.35087643910000005,0.7069618287
2019-08-05,0.0543361045,0.0543361045,0.1630083135,0.3607018699,0.7167872595000001
2019-08-06,0.0543361045,0.0543361045,0.1630083135,0.37052730070000006,0.7266126903000001
2019-08-07,0.0543361045,0.0543361045,0.1630083135,0.38035273150000004,0.7364381211
2019-08-08,0.0543361045,0.0543361045,0.1630083135,0.38035273150000004,0.7462635519
2019-08-09,0.0543361045,0.0543361045,0.1630083135,0.38035273150000004,0.7560889827
2019-08-10,0.0543361045,0.0543361045,0.1630083135,0.38035273150000004,0.7659144135
2019-08-11,0.0543361045,0.0543361045,0.1630083135,0.38035273150000004,0.7757398443
2019-08-12,0.0543361045,0.0543361045,0.1630083135,0.38035273150000004,0.7855652751000001
2019-08-13,0.0543361045,0.0543361045,0.1630083135,0.38035273150000004,0.7953907059
2019-08-14,0.0543361045,0.0543361045,0.1630083135,0.38035273150000004,0.8052161367
2019-08-15,0.0543361045,0.0543361045,0.1630083135,0.38035273150000004,0.8150415675
2019-08-16,0.0543361045,0.0543361045,0.1630083135,0.38035273150000004,0.8150415675
2019-08-17,0.0543361045,0.0543361045,0.1630083135,0.38035273150000004,0.8150415675
2019-08-18,0.0543361045,0.0543361045,0.1630083135,0.38035273150000004,0.8150415675
2019-08-19,0.0543361045,0.0543361045,0.1630083135,0.38035273150000004,0.8150415675
2019-08-20,0.0543361045,0.0543361045,0.1630083135,0.38035273150000004,0.8150415675
2019-08-21,0.0543361045,0.0543361045,0.1630083135,0.38035273150000004,0.8150415675
2019-08-22,0.0543361045,0.0543361045,0.1630083135,0.38035273150000004,0.8150415675
2019-08-23,0.0543361045,0.0543361045,0.1630083135,0.38035273150000004,0.8150415675
2019-08-24,0.0543361045,0.0543361045,0.1630083135,0.38035273150000004,0.8150415675
2019-08-25,0.0543361045,0.0543361045,0.1630083135,0.38035273150000004,0.8150415675
2019-08-26,0.0543361045,0.0543361045,0.1630083135,0.38035273150000004,0.8150415675
2019-08-27,0.0543361045,0.0543361045,0.1630083135,0.38035273150000004,0.8150415675
2019-08-28,0.0543361045,0.0543361045,0.1630083135,0.38035273150000004,0.8150415675
2019-08-29,0.0543361045,0.0543361045,0.1630083135,0.38035273150000004,0.8150415675
2019-08-30,0.0543361045,0.0543361045,0.1630083135,0.38035273150000004,0.8150415675
2019-08-31,0.0543361045,0.0543361045,0.1630083135,0.38035273150000004,0.8150415675
2019-09-01,0.0448486172,0.0448486172,0.15352082620000002,0.3708652442,0.8055540802000001
2019-09-02,0.0448486172,0.0448486172,0.1440333389,0.3613777569,0.7960665929
2019-09-03,0.0448486172,0.0448486172,0.13454585160000002,0.3518902696,0.7865791056
2019-09-04,0.0448486172,0.0448486172,0.13454585160000002,0.34240278230000004,0.7770916183000001
2019-09-05,0.0448486172,0.0448486172,0.13454585160000002,0.33291529500000006,0.767604131
2019-09-06,0.0448486172,0.0448486172,0.13454585160000002,0.3234278077,0.7581166437
2019-09-07,0.0448486172,0.0448486172,0.13454585160000002,0.31394032040000003,0.7486291564
2019-09-08,0.0448486172,0.0448486172,0.13454585160000002,0.31394032040000003,0.7391416691
2019-09-09,0.0448486172,0.0448486172,0.13454585160000002,0.31394032040000003,0.7296541818
2019-09-10,0.0448486172,0.0448486172,0.13454585160000002,0.31394032040000003,0.7201666945
2019-09-11,0.0448486172,0.0448486172,0.13454585160000002,0.31394032040000003,0.7106792072000001
2019-09-12,0.0448486172,0.0448486172,0.13454585160000002,0.31394032040000003,0.7011917199000001
2019-09-13,0.0448486172,0.0448486172,0.13454585160000002,0.31394032040000003,0.6917042326000001
2019-09-14,0.0448486172,0.0448486172,0.13454585160000002,0.31394032040000003,0.6822167453000001
2019-09-15,0.0448486172,0.0448486172,0.13454585160000002,0.31394032040000003,0.672729258
2019-09-16,0.0448486172,0.0448486172,0.13454585160000002,0.31394032040000003,0.672729258
2019-09-17,0.0448486172,0.0448486172,0.13454585160000002,0.31394032040000003,0.672729258
2019-09-18,0.0448486172,0.0448486172,0.13454585160000002,0.31394032040000003,0.672729258
2019-09-19,0.0448486172,0.0448486172,0.13454585160000002,0.31394032040000003,0.672729258
2019-09-20,0.0448486172,0.0448486172,0.13454585160000002,0.31394032040000003,0.672729258
2019-09-21,0.0448486172,0.0448486172,0.13454585160000002,0.31394032040000003,0.672729258
2019-09-22,0.0448486172,0.0448486172,0.13454585160000002,0.31394032040000003,0.672729258
2019-09-23,0.0448486172,0.0448486172,0.13454585160000002,0.31394032040000003,0.672729258
2019-09-24,0.0448486172,0.0448486172,0.13454585160000002,0.31394032040000003,0.672729258
2019-09-25,0.0448486172,0.0448486172,0.13454585160000002,0.31394032040000003,0.672729258
2019-09-26,0.0448486172,0.0448486172,0.13454585160000002,0.31394032040000003,0.672729258
2019-09-27,0.0448486172,0.0448486172,0.13454585160000002,0.31394032040000003,0.672729258
2019-09-28,0.0448486172,0.0448486172,0.13454585160000002,0.31394032040000003,0.672729258
2019-09-29,0.0448486172,0.0448486172,0.13454585160000002,0.31394032040000003,0.672729258
2019-09-30,0.0448486172,0.0448486172,0.13454585160000002,0.31394032040000003,0.672729258
2019-10-01,0.0101507679,0.0101507679,0.09984800230000002,0.2792424711,0.6380314087
2019-10-02,0.0101507679,0.0101507679,0.065150153,0.24454462180000003,0.6033335594
2019-10-03,0.0101507679,0.0101507679,0.0304523037,0.2098467725,0.5686357101
2019-10-04,0.0101507679,0.0101507679,0.0304523037,0.1751489232,0.5339378608
2019-10-05,0.0101507679,0.0101507679,0.0304523037,0.1404510739,0.4992400115
2019-10-06,0.0101507679,0.0101507679,0.0304523037,0.1057532246,0.46454216220000005
2019-10-07,0.0101507679,0.0101507679,0.0304523037,0.0710553753,0.4298443129
2019-10-08,0.0101507679,0.0101507679,0.0304523037,0.0710553753,0.39514646360000005
2019-10-09,0.0101507679,0.0101507679,0.0304523037,0.0710553753,0.36044861429999997
2019-10-10,0.0101507679,0.0101507679,0.0304523037,0.0710553753,0.325750765
2019-10-11,0.0101507679,0.0101507679,0.0304523037,0.0710553753,0.2910529157
2019-10-12,0.0101507679,0.0101507679,0.0304523037,0.0710553753,0.2563550664
2019-10-13,0.0101507679,0.0101507679,0.0304523037,0.0710553753,0.2216572171
2019-10-14,0.0101507679,0.0101507679,0.0304523037,0.0710553753,0.1869593678
2019-10-15,0.0101507679,0.0101507679,0.0304523037,0.0710553753,0.1522615185
2019-10-16,0.0101507679,0.0101507679,0.0304523037,0.0710553753,0.1522615185
2019-10-17,0.0101507679,0.0101507679,0.0304523037,0.0710553753,0.1522615185
2019-10-18,0.0101507679,0.0101507679,0.0304523037,0.0710553753,0.1522615185
2019-10-19,0.0101507679,0.0101507679,0.0304523037,0.0710553753,0.1522615185
2019-10-20,0.0101507679,0.0101507679,0.0304523037,0.0710553753,0.1522615185
2019-10-21,0.0101507679,0.0101507679,0.0304523037,0.0710553753,0.1522615185
2019-10-22,0.0101507679,0.0101507679,0.0304523037,0.0710553753,0.1522615185
2019-10-23,0.0101507679,0.0101507679,0.0304523037,0.0710553753,0.1522615185
2019-10-24,0.0101507679,0.0101507679,0.0304523037,0.0710553753,0.1522615185
2019-10-25,0.0101507679,0.0101507679,0.0304523037,0.0710553753,0.1522615185
2019-10-26,0.0101507679,0.0101507679,0.0304523037,0.0710553753,0.1522615185
2019-10-27,0.0101507679,0.0101507679,0.0304523037,0.0710553753,0.1522615185
2019-10-28,0.0101507679,0.0101507679,0.0304523037,0.0710553753,0.1522615185
2019-10-29,0.0101507679,0.0101507679,0.0304523037,0.0710553753,0.1522615185
2019-10-30,0.0101507679,0.0101507679,0.0304523037,0.0710553753,0.1522615185
2019-10-31,0.0101507679,0.0101507679,0.0304523037,0.0710553753,0.1522615185
2019-11-01,0.0115460763,0.0115460763,0.0318476121,0.0724506837,0.1536568269
2019-11-02,0.0115460763,0.0115460763,0.033242920499999995,0.0738459921,0.1550521353
2019-11-03,0.0115460763,0.0115460763,0.0346382289,0.0752413005,0.1564474437
2019-11-04,0.0115460763,0.0115460763,0.0346382289,0.0766366089,0.1578427521
2019-11-05,0.0115460763,0.0115460763,0.0346382289,0.07803191729999999,0.1592380605
2019-11-06,0.0115460763,0.0115460763,0.0346382289,0.07942722569999999,0.1606333689
2019-11-07,0.0115460763,0.0115460763,0.0346382289,0.0808225341,0.16202867729999998
2019-11-08,0.0115460763,0.0115460763,0.0346382289,0.0808225341,0.1634239857
2019-11-09,0.0115460763,0.0115460763,0.0346382289,0.0808225341,0.16481929409999999
2019-11-10,0.0115460763,0.0115460763,0.0346382289,0.0808225341,0.1662146025
2019-11-11,0.0115460763,0.0115460763,0.0346382289,0.0808225341,0.1676099109
2019-11-12,0.0115460763,0.0115460763,0.0346382289,0.0808225341,0.1690052193
2019-11-13,0.0115460763,0.0115460763,0.0346382289,0.0808225341,0.1704005277
2019-11-14,0.0115460763,0.0115460763,0.0346382289,0.0808225341,0.17179583610000002
2019-11-15,0.0115460763,0.0115460763,0.0346382289,0.0808225341,0.1731911445
2019-11-16,0.0115460763,0.0115460763,0.0346382289,0.0808225341,0.1731911445
2019-11-17,0.0115460763,0.0115460763,0.0346382289,0.0808225341,0.1731911445
2019-11-18,0.0115460763,0.0115460763,0.0346382289,0.0808225341,0.1731911445
2019-11-19,0.0115460763,0.0115460763,0.0346382289,0.0808225341,0.1731911445
2019-11-20,0.0115460763,0.0115460763,0.0346382289,0.0808225341,0.1731911445
2019-11-21,0.0115460763,0.0115460763,0.0346382289,0.0808225341,0.1731911445
2019-11-22,0.0115460763,0.0115460763,0.0346382289,0.0808225341,0.1731911445
2019-11-23,0.0115460763,0.0115460763,0.0346382289,0.0808225341,0.1731911445
2019-11-24,0.0115460763,0.0115460763,0.0346382289,0.0808225341,0.1731911445
2019-11-25,0.0115460763,0.0115460763,0.0346382289,0.0808225341,0.1731911445
2019-11-26,0.0115460763,0.0115460763,0.0346382289,0.0808225341,0.1731911445
2019-11-27,0.0115460763,0.0115460763,0.0346382289,0.0808225341,0.1731911445
2019-11-28,0.0115460763,0.0115460763,0.0346382289,0.0808225341,0.1731911445
2019-11-29,0.0115460763,0.0115460763,0.0346382289,0.0808225341,0.1731911445
2019-11-30,0.0115460763,0.0115460763,0.0346382289,0.0808225341,0.1731911445
2019-12-01,0.0121225091,0.0121225091,0.0352146617,0.0813989669,0.17376757729999998
2019-12-02,0.0121225091,0.0121225091,0.035791094499999995,0.0819753997,0.1743440101
2019-12-03,0.0121225091,0.0121225091,0.0363675273,0.0825518325,0.17492044289999997
2019-12-04,0.0121225091,0.0121225091,0.0363675273,0.0831282653,0.1754968757
2019-12-05,0.0121225091,0.0121225091,0.0363675273,0.0837046981,0.17607330849999997
2019-12-06,0.0121225091,0.0121225091,0.0363675273,0.0842811309,0.1766497413
2019-12-07,0.0121225091,0.0121225091,0.0363675273,0.0848575637,0.1772261741
2019-12-08,0.0121225091,0.0121225091,0.0363675273,0.0848575637,0.1778026069
2019-12-09,0.0121225091,0.0121225091,0.0363675273,0.0848575637,0.1783790397
2019-12-10,0.0121225091,0.0121225091,0.0363675273,0.0848575637,0.1789554725
2019-12-11,0.0121225091,0.0121225091,0.0363675273,0.0848575637,0.1795319053
2019-12-12,0.0121225091,0.0121225091,0.0363675273,0.0848575637,0.1801083381
2019-12-13,0.0121225091,0.0121225091,0.0363675273,0.0848575637,0.18068477089999999
2019-12-14,0.0121225091,0.0121225091,0.0363675273,0.0848575637,0.18126120369999998
2019-12-15,0.0121225091,0.0121225091,0.0363675273,0.0848575637,0.18183763649999998
2019-12-16,0.0121225091,0.0121225091,0.0363675273,0.0848575637,0.18183763649999998
2019-12-17,0.0121225091,0.0121225091,0.0363675273,0.0848575637,0.18183763649999998
2019-12-18,0.0121225091,0.0121225091,0.0363675273,0.0848575637,0.18183763649999998
2019-12-19,0.0121225091,0.0121225091,0.0363675273,0.0848575637,0.18183763649999998
2019-12-20,0.0121225091,0.0121225091,0.0363675273,0.0848575637,0.18183763649999998
2019-12-21,0.0121225091,0.0121225091,0.0363675273,0.0848575637,0.18183763649999998
2019-12-22,0.0121225091,0.0121225091,0.0363675273,0.0848575637,0.18183763649999998
2019-12-23,0.0121225091,0.0121225091,0.0363675273,0.0848575637,0.18183763649999998
2019-12-24,0.0121225091,0.0121225091,0.0363675273,0.0848575637,0.18183763649999998
2019-12-25,0.0121225091,0.0121225091,0.0363675273,0.0848575637,0.18183763649999998
2019-12-26,0.0121225091,0.0121225091,0.0363675273,0.0848575637,0.18183763649999998
2019-12-27,0.0121225091,0.0121225091,0.0363675273,0.0848575637,0.18183763649999998
2019-12-28,0.0121225091,0.0121225091,0.0363675273,0.0848575637,0.18183763649999998
2019-12-29,0.0121225091,0.0121225091,0.0363675273,0.0848575637,0.18183763649999998
2019-12-30,0.0121225091,0.0121225091,0.0363675273,0.0848575637,0.18183763649999998
2019-12-31,0.0121225091,0.0121225091,0.0363675273,0.0848575637,0.18183763649999998
2020-01-01,0.0112455999,0.0112455999,0.0354906181,0.0839806545,0.1809607273
2020-01-02,0.0112455999,0.0112455999,0.0346137089,0.08310374529999999,0.1800838181
2020-01-03,0.0112455999,0.0112455999,0.0337367997,0.08222683609999999,0.17920690890000002
2020-01-04,0.0112455999,0.0112455999,0.0337367997,0.0813499269,0.1783299997
2020-01-05,0.0112455999,0.0112455999,0.0337367997,0.0804730177,0.17745309050000002
2020-01-06,0.0112455999,0.0112455999,0.0337367997,0.0795961085,0.1765761813
2020-01-07,0.0112455999,0.0112455999,0.0337367997,0.0787191993,0.1756992721
2020-01-08,0.0112455999,0.0112455999,0.0337367997,0.0787191993,0.1748223629
2020-01-09,0.0112455999,0.0112455999,0.0337367997,0.0787191993,0.1739454537
2020-01-10,0.0112455999,0.0112455999,0.0337367997,0.0787191993,0.1730685445
2020-01-11,0.0112455999,0.0112455999,0.0337367997,0.0787191993,0.1721916353
2020-01-12,0.0112455999,0.0112455999,0.0337367997,0.0787191993,0.1713147261
2020-01-13,0.0112455999,0.0112455999,0.0337367997,0.0787191993,0.1704378169
2020-01-14,0.0112455999,0.0112455999,0.0337367997,0.0787191993,0.1695609077
2020-01-15,0.0112455999,0.0112455999,0.0337367997,0.0787191993,0.1686839985
2020-01-16,0.0112455999,0.0112455999,0.0337367997,0.0787191993,0.1686839985
2020-01-17,0.0112455999,0.0112455999,0.0337367997,0.0787191993,0.1686839985
2020-01-18,0.0112455999,0.0112455999,0.0337367997,0.0787191993,0.1686839985
2020-01-19,0.0112455999,0.0112455999,0.0337367997,0.0787191993,0.1686839985
2020-01-20,0.0112455999,0.0112455999,0.0337367997,0.0787191993,0.1686839985
2020-01-21,0.0112455999,0.0112455999,0.0337367997,0.0787191993,0.1686839985
2020-01-22,0.0112455999,0.0112455999,0.0337367997,0.0787191993,0.1686839985
2020-01-23,0.0112455999,0.0112455999,0.0337367997,0.0787191993,0.1686839985
2020-01-24,0.0112455999,0.0112455999,0.0337367997,0.0787191993,0.1686839985
2020-01-25,0.0112455999,0.0112455999,0.0337367997,0.0787191993,0.1686839985
2020-01-26,0.0112455999,0.0112455999,0.0337367997,0.0787191993,0.1686839985
2020-01-27,0.0112455999,0.0112455999,0.0337367997,0.0787191993,0.1686839985
2020-01-28,0.0112455999,0.0112455999,0.0337367997,0.0787191993,0.1686839985
2020-01-29,0.0112455999,0.0112455999,0.0337367997,0.0787191993,0.1686839985
2020-01-30,0.0112455999,0.0112455999,0.0337367997,0.0787191993,0.1686839985
2020-01-31,0.0112455999,0.0112455999,0.0337367997,0.0787191993,0.1686839985
2020-02-01,0.0167068969,0.0167068969,0.039198096700000004,0.0841804963,0.1741452955
2020-02-02,0.0167068969,0.0167068969,0.04465939370000001,0.08964179330000001,0.1796065925
2020-02-03,0.0167068969,0.0167068969,0.0501206907,0.0951030903,0.1850678895
2020-02-04,0.0167068969,0.0167068969,0.0501206907,0.1005643873,0.1905291865
2020-02-05,0.0167068969,0.0167068969,0.0501206907,0.1060256843,0.19599048349999998
2020-02-06,0.0167068969,0.0167068969,0.0501206907,0.11148698130000001,0.2014517805
2020-02-07,0.0167068969,0.0167068969,0.0501206907,0.1169482783,0.2069130775
2020-02-08,0.0167068969,0.0167068969,0.0501206907,0.1169482783,0.21237437450000002
2020-02-09,0.0167068969,0.0167068969,0.0501206907,0.1169482783,0.2178356715
2020-02-10,0.0167068969,0.0167068969,0.0501206907,0.1169482783,0.2232969685
2020-02-11,0.0167068969,0.0167068969,0.0501206907,0.1169482783,0.2287582655
2020-02-12,0.0167068969,0.0167068969,0.0501206907,0.1169482783,0.2342195625
2020-02-13,0.0167068969,0.0167068969,0.0501206907,0.1169482783,0.2396808595
2020-02-14,0.0167068969,0.0167068969,0.0501206907,0.1169482783,0.2451421565
2020-02-15,0.0167068969,0.0167068969,0.0501206907,0.1169482783,0.2506034535
2020-02-16,0.0167068969,0.0167068969,0.0501206907,0.1169482783,0.2506034535
2020-02-17,0.0167068969,0.0167068969,0.0501206907,0.1169482783,0.2506034535
2020-02-18,0.0167068969,0.0167068969,0.0501206907,0.1169482783,0.2506034535
2020-02-19,0.0167068969,0.0167068969,0.0501206907,0.1169482783,0.2506034535
2020-02-20,0.0167068969,0.0167068969,0.0501206907,0.1169482783,0.2506034535
2020-02-21,0.0167068969,0.0167068969,0.0501206907,0.1169482783,0.2506034535
2020-02-22,0.0167068969,0.0167068969,0.0501206907,0.1169482783,0.2506034535
2020-02-23,0.0167068969,0.0167068969,0.0501206907,0.1169482783,0.2506034535
2020-02-24,0.0167068969,0.0167068969,0.0501206907,0.1169482783,0.2506034535
2020-02-25,0.0167068969,0.0167068969,0.0501206907,0.1169482783,0.2506034535
2020-02-26,0.0167068969,0.0167068969,0.0501206907,0.1169482783,0.2506034535
2020-02-27,0.0167068969,0.0167068969,0.0501206907,0.1169482783,0.2506034535
2020-02-28,0.0167068969,0.0167068969,0.0501206907,0.1169482783,0.2506034535
2020-02-29,0.0167068969,0.0167068969,0.0501206907,0.1169482783,0.2506034535
2020-03-01,0.00776320975,0.00776320975,0.04117700355,0.10800459115,0.24165976635000003
2020-03-02,0.00776320975,0.00776320975,0.0322333164,0.099060904,0.23271607919999998
2020-03-03,0.00776320975,0.00776320975,0.02328962925,0.09011721685,0.22377239205
2020-03-04,0.00776320975,0.00776320975,0.02328962925,0.0811735297,0.2148287049
2020-03-05,0.00776320975,0.00776320975,0.02328962925,0.07222984255,0.20588501775
2020-03-06,0.00776320975,0.00776320975,0.02328962925,0.0632861554,0.19694133060000002
2020-03-07,0.00776320975,0.00776320975,0.02328962925,0.05434246825,0.18799764345000003
2020-03-08,0.00776320975,0.00776320975,0.02328962925,0.05434246825,0.17905395629999998
2020-03-09,0.00776320975,0.00776320975,0.02328962925,0.05434246825,0.17011026915
2020-03-10,0.00776320975,0.00776320975,0.02328962925,0.05434246825,0.161166582
2020-03-11,0.00776320975,0.00776320975,0.02328962925,0.05434246825,0.15222289485
2020-03-12,0.00776320975,0.00776320975,0.02328962925,0.05434246825,0.14327920770000002
2020-03-13,0.00776320975,0.00776320975,0.02328962925,0.05434246825,0.13433552054999998
2020-03-14,0.00776320975,0.00776320975,0.02328962925,0.05434246825,0.12539183339999999
2020-03-15,0.00776320975,0.00776320975,0.02328962925,0.05434246825,0.11644814625
2020-03-16,0.00776320975,0.00776320975,0.02328962925,0.05434246825,0.11644814625
2020-03-17,0.00776320975,0.00776320975,0.02328962925,0.05434246825,0.11644814625
2020-03-18,0.00776320975,0.00776320975,0.02328962925,0.05434246825,0.11644814625
2020-03-19,0.00776320975,0.00776320975,0.02328962925,0.05434246825,0.11644814625
2020-03-20,0.00776320975,0.00776320975,0.02328962925,0.05434246825,0.11644814625
2020-03-21,0.00776320975,0.00776320975,0.02328962925,0.05434246825,0.11644814625
2020-03-22,0.00776320975,0.00776320975,0.02328962925,0.05434246825,0.11644814625
2020-03-23,0.00776320975,0.00776320975,0.02328962925,0.05434246825,0.11644814625
2020-03-24,0.00776320975,0.00776320975,0.02328962925,0.05434246825,0.11644814625
2020-03-25,0.00776320975,0.00776320975,0.02328962925,0.05434246825,0.11644814625
2020-03-26,0.00776320975,0.00776320975,0.02328962925,0.05434246825,0.11644814625
