timestamp,cell_id,lat,lon,risk_level,probability,action,message_sent
2026-01-23T03:00:14.851479,1984,31.99972222233324,77.5513888889003,CRITICAL,0.9966474258547626,IMMEDIATE_EVACUATION,False
2026-01-23T03:00:14.852479,1985,31.99972222233324,77.55166666667814,CRITICAL,0.9966474258547626,IMMEDIATE_EVACUATION,False
2026-01-23T03:00:14.853480,1986,31.99972222233324,77.55194444445598,CRITICAL,0.9966474258547626,IMMEDIATE_EVACUATION,False
2026-01-23T03:00:14.853480,1987,31.99972222233324,77.55222222223382,CRITICAL,0.9966474258547626,IMMEDIATE_EVACUATION,False
2026-01-23T03:00:14.854480,1988,31.99972222233324,77.55250000001166,CRITICAL,0.9966474258547626,IMMEDIATE_EVACUATION,False
2026-01-23T03:00:14.854480,1989,31.99972222233324,77.5527777777895,CRITICAL,0.9966474258547626,IMMEDIATE_EVACUATION,False
2026-01-23T03:00:14.855479,1990,31.99972222233324,77.55305555556734,CRITICAL,0.9966474258547626,IMMEDIATE_EVACUATION,False
2026-01-23T03:00:14.856480,1991,31.99972222233324,77.55333333334518,CRITICAL,0.9966474258547626,IMMEDIATE_EVACUATION,False
2026-01-23T03:00:14.856480,1992,31.99972222233324,77.55361111112302,CRITICAL,0.9966474258547626,IMMEDIATE_EVACUATION,False
2026-01-23T03:00:14.857480,1993,31.99972222233324,77.55388888890086,CRITICAL,0.9966474258547626,IMMEDIATE_EVACUATION,False
2026-01-23T03:00:14.858480,1994,31.99972222233324,77.5541666666787,CRITICAL,0.9966474258547626,IMMEDIATE_EVACUATION,False
2026-01-23T03:00:14.858480,1995,31.99972222233324,77.55444444445654,CRITICAL,0.9966474258547626,IMMEDIATE_EVACUATION,False
2026-01-23T03:00:14.859479,1996,31.99972222233324,77.55472222223437,CRITICAL,0.9966474258547626,IMMEDIATE_EVACUATION,False
2026-01-23T03:00:14.859479,1997,31.99972222233324,77.55500000001221,CRITICAL,0.9966474258547626,IMMEDIATE_EVACUATION,False
2026-01-23T03:00:14.860481,1998,31.99972222233324,77.55527777779005,CRITICAL,0.9966474258547626,IMMEDIATE_EVACUATION,False
2026-01-23T03:00:14.860481,1999,31.99972222233324,77.55555555556789,CRITICAL,0.9966474258547626,IMMEDIATE_EVACUATION,False
2026-01-23T03:00:14.861480,16,31.99972222233324,77.00472222211219,CRITICAL,0.9966474258547626,IMMEDIATE_EVACUATION,False
2026-01-23T03:00:14.862480,17,31.99972222233324,77.00499999989003,CRITICAL,0.9966474258547626,IMMEDIATE_EVACUATION,False
2026-01-23T03:00:14.862480,18,31.99972222233324,77.00527777766787,CRITICAL,0.9966474258547626,IMMEDIATE_EVACUATION,False
2026-01-23T03:00:14.863479,19,31.99972222233324,77.00555555544571,CRITICAL,0.9966474258547626,IMMEDIATE_EVACUATION,False
2026-01-23T03:00:14.864480,20,31.99972222233324,77.00583333322355,CRITICAL,0.9966474258547626,IMMEDIATE_EVACUATION,False
2026-01-23T03:00:14.864480,21,31.99972222233324,77.00611111100139,CRITICAL,0.9966474258547626,IMMEDIATE_EVACUATION,False
2026-01-23T03:00:14.865479,22,31.99972222233324,77.00638888877923,CRITICAL,0.9966474258547626,IMMEDIATE_EVACUATION,False
2026-01-23T03:00:14.865479,23,31.99972222233324,77.00666666655707,CRITICAL,0.9966474258547626,IMMEDIATE_EVACUATION,False
2026-01-23T03:00:14.866479,24,31.99972222233324,77.0069444443349,CRITICAL,0.9966474258547626,IMMEDIATE_EVACUATION,False
2026-01-23T03:00:14.866479,25,31.99972222233324,77.00722222211274,CRITICAL,0.9966474258547626,IMMEDIATE_EVACUATION,False
2026-01-23T03:00:14.867480,26,31.99972222233324,77.00749999989058,CRITICAL,0.9966474258547626,IMMEDIATE_EVACUATION,False
2026-01-23T03:00:14.868485,27,31.99972222233324,77.00777777766842,CRITICAL,0.9966474258547626,IMMEDIATE_EVACUATION,False
2026-01-23T03:00:14.868485,28,31.99972222233324,77.00805555544626,CRITICAL,0.9966474258547626,IMMEDIATE_EVACUATION,False
2026-01-23T03:00:14.869483,29,31.99972222233324,77.0083333332241,CRITICAL,0.9966474258547626,IMMEDIATE_EVACUATION,False
2026-01-23T03:00:14.869483,30,31.99972222233324,77.00861111100194,CRITICAL,0.9966474258547626,IMMEDIATE_EVACUATION,False
2026-01-23T03:00:14.870754,31,31.99972222233324,77.00888888877978,CRITICAL,0.9966474258547626,IMMEDIATE_EVACUATION,False
2026-01-23T03:00:14.870754,32,31.99972222233324,77.00916666655762,CRITICAL,0.9966474258547626,IMMEDIATE_EVACUATION,False
2026-01-23T03:00:14.871759,33,31.99972222233324,77.00944444433546,CRITICAL,0.9966474258547626,IMMEDIATE_EVACUATION,False
2026-01-23T03:00:14.872760,34,31.99972222233324,77.0097222221133,CRITICAL,0.9966474258547626,IMMEDIATE_EVACUATION,False
2026-01-23T03:00:14.872760,35,31.99972222233324,77.00999999989114,CRITICAL,0.9966474258547626,IMMEDIATE_EVACUATION,False
2026-01-23T03:00:14.873758,36,31.99972222233324,77.01027777766899,CRITICAL,0.9966474258547626,IMMEDIATE_EVACUATION,False
2026-01-23T03:00:14.874758,37,31.99972222233324,77.01055555544683,CRITICAL,0.9966474258547626,IMMEDIATE_EVACUATION,False
2026-01-23T03:00:14.874758,38,31.99972222233324,77.01083333322467,CRITICAL,0.9966474258547626,IMMEDIATE_EVACUATION,False
2026-01-23T03:00:14.875759,39,31.99972222233324,77.0111111110025,CRITICAL,0.9966474258547626,IMMEDIATE_EVACUATION,False
2026-01-23T03:00:14.875759,40,31.99972222233324,77.01138888878035,CRITICAL,0.9966474258547626,IMMEDIATE_EVACUATION,False
2026-01-23T03:00:14.876759,41,31.99972222233324,77.01166666655818,CRITICAL,0.9966474258547626,IMMEDIATE_EVACUATION,False
2026-01-23T03:00:14.877758,42,31.99972222233324,77.01194444433602,CRITICAL,0.9966474258547626,IMMEDIATE_EVACUATION,False
2026-01-23T03:00:14.877758,43,31.99972222233324,77.01222222211386,CRITICAL,0.9966474258547626,IMMEDIATE_EVACUATION,False
2026-01-23T03:00:14.878759,44,31.99972222233324,77.0124999998917,CRITICAL,0.9966474258547626,IMMEDIATE_EVACUATION,False
2026-01-23T03:00:14.878759,45,31.99972222233324,77.01277777766954,CRITICAL,0.9966474258547626,IMMEDIATE_EVACUATION,False
2026-01-23T03:00:14.879759,46,31.99972222233324,77.01305555544738,CRITICAL,0.9966474258547626,IMMEDIATE_EVACUATION,False
2026-01-23T03:00:14.880759,47,31.99972222233324,77.01333333322522,CRITICAL,0.9966474258547626,IMMEDIATE_EVACUATION,False
2026-01-23T03:00:14.880759,48,31.99972222233324,77.01361111100306,CRITICAL,0.9966474258547626,IMMEDIATE_EVACUATION,False
2026-01-23T03:00:14.881758,49,31.99972222233324,77.0138888887809,CRITICAL,0.9966474258547626,IMMEDIATE_EVACUATION,False
2026-01-23T03:00:14.881758,50,31.99972222233324,77.01416666655874,CRITICAL,0.9966474258547626,IMMEDIATE_EVACUATION,False
2026-01-23T03:00:14.882759,51,31.99972222233324,77.01444444433658,CRITICAL,0.9966474258547626,IMMEDIATE_EVACUATION,False
2026-01-23T03:00:14.882759,52,31.99972222233324,77.01472222211441,CRITICAL,0.9966474258547626,IMMEDIATE_EVACUATION,False
2026-01-23T03:00:14.884078,53,31.99972222233324,77.01499999989225,CRITICAL,0.9966474258547626,IMMEDIATE_EVACUATION,False
2026-01-23T03:00:14.884078,54,31.99972222233324,77.0152777776701,CRITICAL,0.9966474258547626,IMMEDIATE_EVACUATION,False
2026-01-23T03:00:14.885610,55,31.99972222233324,77.01555555544793,CRITICAL,0.9966474258547626,IMMEDIATE_EVACUATION,False
2026-01-23T03:00:14.886615,56,31.99972222233324,77.01583333322577,CRITICAL,0.9966474258547626,IMMEDIATE_EVACUATION,False
2026-01-23T03:00:14.887616,57,31.99972222233324,77.01611111100361,CRITICAL,0.9966474258547626,IMMEDIATE_EVACUATION,False
2026-01-23T03:00:14.888616,58,31.99972222233324,77.01638888878145,CRITICAL,0.9966474258547626,IMMEDIATE_EVACUATION,False
2026-01-23T03:00:14.888616,59,31.99972222233324,77.01666666655929,CRITICAL,0.9966474258547626,IMMEDIATE_EVACUATION,False
2026-01-23T03:00:14.889616,60,31.99972222233324,77.01694444433713,CRITICAL,0.9966474258547626,IMMEDIATE_EVACUATION,False
2026-01-23T03:00:14.889616,61,31.99972222233324,77.01722222211497,CRITICAL,0.9966474258547626,IMMEDIATE_EVACUATION,False
2026-01-23T03:00:14.890616,62,31.99972222233324,77.0174999998928,CRITICAL,0.9966474258547626,IMMEDIATE_EVACUATION,False
2026-01-23T03:00:14.891615,63,31.99972222233324,77.01777777767064,CRITICAL,0.9966474258547626,IMMEDIATE_EVACUATION,False
2026-01-23T03:00:14.892616,64,31.99972222233324,77.01805555544848,CRITICAL,0.9966474258547626,IMMEDIATE_EVACUATION,False
2026-01-23T03:00:14.893621,65,31.99972222233324,77.01833333322632,CRITICAL,0.9966474258547626,IMMEDIATE_EVACUATION,False
